purchase_id,customer_id,product_id,category,purchased_at,quantity,rating,review,is_holdout
O1107,C0202,P0567,Healthwear,2026-04-07,1,5,평발이라 신발 고르기 어려웠는데 이건 정말 편해요. 족저근막염 걱정 덜었습니다. 진작 살 걸 그랬어요.,0
O1108,C0224,P0430,Healthwear,2026-04-07,1,4,워킹화로 매일 신고 있는데 발이 안 피곤해요. 쿠션감 좋아서 오래 걸어도 무릎이 편합니다.,0
O1109,C0138,P0053,Cosmetics,2026-04-08,2,4,순하게 잘 맞아서 두 번째 구매입니다.,0
O1110,C0249,P0171,Cosmetics,2026-04-08,1,4,발림성 좋고 흡수도 빨라서 아침에 쓰기 편해요. 선물용으로도 괜찮을 만큼 포장이 잘 돼서 왔어요.,0
O1111,C0168,P0290,PC_Peripherals,2026-04-09,1,3,가격 대비 딱 그만큼입니다. 손목피로은 좀 나아졌는데 마감이 아쉽습니다. 테이프가 다 떨어져서 왔는데 포장에 신경 좀 써주셨으면 해요. 다음엔 다른 제품 써보려고요.,0
O1112,C0256,P0280,PC_Peripherals,2026-04-11,1,3,무난합니다,0
O1113,C0024,P0085,Cosmetics,2026-04-12,1,4,가성비 좋네요,0
O1114,C0221,P0230,PC_Peripherals,2026-04-12,1,1,두 달 만에 채터링 생겼어요. 타건소음 문제가 전혀 해결이 안 됩니다. 생각보다 무거워서 손목이 더 아파요.,1
O1115,C0275,P0539,Healthwear,2026-04-12,2,3,며칠 신으니 괜찮아졌는데 처음엔 뻣뻣했어요.,0
O1116,C0040,P0230,PC_Peripherals,2026-04-13,1,5,좋아요,1
O1117,C0050,P0599,Healthwear,2026-04-13,1,4,배송 진짜 빨라요. 쿠션감 좋아서 오래 걸어도 무릎이 편합니다. 디자인도 예쁘고 어디에 매치해도 잘 어울립니다.,0
O1118,C0116,P0515,Healthwear,2026-04-13,1,4,농구화로 매일 신고 있는데 발이 안 피곤해요. 미끄럼 걱정 덜었습니다. 진작 살 걸 그랬어요.,1
O1119,C0124,P0200,Cosmetics,2026-04-13,1,1,발림성이 뻑뻑하고 밀려서 못 쓰겠어요. 건성 피부에는 좀 자극이 있었어요. 쓰고 나서 오히려 트러블이 올라왔습니다. 가격 생각하면 좀 아쉽네요.,0
O1120,C0125,P0085,Cosmetics,2026-04-13,1,4,지성 피부인데 자극 없이 잘 맞았어요.,0
O1121,C0057,P0437,Healthwear,2026-04-14,1,3,착화감은 괜찮은데 미끄럼은 그대로예요. 포장이 부실해서 아쉬웠습니다. 반품 고민 중입니다.,0
O1122,C0202,P0502,Healthwear,2026-04-14,1,4,농구화로 매일 신고 있는데 발이 안 피곤해요. 배송 빠르고 포장도 꼼꼼해서 좋았어요. 재구매 의사 있습니다. ❤️,1
O1123,C0062,P0134,Cosmetics,2026-04-15,1,5,끈적임 없이 촉촉해서 여름에도 부담 없이 발라요.,0
O1124,C0117,P0135,Cosmetics,2026-04-15,5,5,굿굿,0
O1125,C0161,P0038,Cosmetics,2026-04-16,1,2,박스가 찌그러진 채로 도착해서 좀 당황했어요. 다크서클에는 전혀 변화가 없네요. 건성 피부에는 좀 자극이 있었어요.,0
O1126,C0217,P0479,Healthwear,2026-04-16,1,5,워킹화로 매일 신고 있는데 발이 안 피곤해요. 디자인도 예쁘고 어디에 매치해도 잘 어울립니다. 평발이라 신발 고르기 어려웠는데 이건 정말 편해요. ❣️,1
O1127,C0031,P0207,PC_Peripherals,2026-04-17,1,5,무게부담 때문에 바꿨는데 아주 만족합니다. 그립감 좋고 손목 피로가 확실히 덜합니다. 가벼워서 장시간 써도 부담 없습니다.,0
O1128,C0241,P0096,Cosmetics,2026-04-17,1,3,무난합니다,0
O1129,C0015,P0554,Healthwear,2026-04-18,2,4,쿠션감 좋아서 오래 걸어도 무릎이 편합니다. 디자인도 예쁘고 어디에 매치해도 잘 어울립니다. 주문하고 다음날 바로 도착했네요. 가족한테도 추천했어요.,0
O1130,C0036,P0510,Healthwear,2026-04-18,1,5,좋아요,0
O1131,C0083,P0274,PC_Peripherals,2026-04-18,2,5,가벼워서 장시간 써도 부담 없습니다.,0
O1132,C0110,P0236,PC_Peripherals,2026-04-18,2,4,반응속도 빠르고 연결도 안정적이에요.,0
O1133,C0200,P0038,Cosmetics,2026-04-18,2,5,라방에서 싸게 사서 더 만족스러워요. 안티에이징 제품 여러 개 써봤는데 이게 제일 무난하고 좋네요. 다음엔 다른 라인도 사보려고요.,0
O1134,C0271,P0553,Healthwear,2026-04-18,1,4,무난하게 좋습니다,1
O1135,C0017,P0577,Healthwear,2026-04-19,1,4,쿠션감 좋아서 오래 걸어도 무릎이 편합니다. 농구화로 매일 신고 있는데 발이 안 피곤해요. 재구매 의사 있습니다. 👍,0
O1136,C0094,P0139,Cosmetics,2026-04-19,1,4,순하게 잘 맞아서 두 번째 구매입니다. 발림성 좋고 흡수도 빨라서 아침에 쓰기 편해요. 시어버터 들어간 제품 찾고 있었는데 딱이네요. 😊,0
O1137,C0124,P0038,Cosmetics,2026-04-19,1,4,발림성 좋고 흡수도 빨라서 아침에 쓰기 편해요.,0
O1138,C0201,P0138,Cosmetics,2026-04-19,2,3,다크서클 개선은 아직 잘 모르겠는데 발림성은 좋습니다.,0
O1139,C0244,P0443,Healthwear,2026-04-19,1,5,,1
O1140,C0185,P0296,PC_Peripherals,2026-04-20,1,5,라방에서 싸게 사서 더 만족스러워요. 사무용 마우스 중에 이 가격대에서 이 정도면 훌륭하죠. 다음엔 다른 라인도 사보려고요.,0
O1141,C0290,P0229,PC_Peripherals,2026-04-20,2,5,배송 빠르고 포장도 꼼꼼해서 좋았어요. 반응속도 빠르고 연결도 안정적이에요. 가벼워서 장시간 써도 부담 없습니다. 다 쓰면 또 살 것 같아요.,1
O1142,C0132,P0259,PC_Peripherals,2026-04-22,1,4,핫스왑 소켓 체감이 확실하네요. 가족한테도 추천했어요. 🥰,0
O1143,C0298,P0345,PC_Peripherals,2026-04-22,1,4,2.4GHz 무선 체감이 확실하네요. 가벼워서 장시간 써도 부담 없습니다. 주문하고 다음날 바로 도착했네요. ❣️,0
O1144,C0181,P0169,Cosmetics,2026-04-23,2,3,무난합니다,0
O1145,C0015,P0430,Healthwear,2026-04-24,1,5,워킹화로 매일 신고 있는데 발이 안 피곤해요. 디자인도 예쁘고 어디에 매치해도 잘 어울립니다. 칼발이라 신발 고르기 어려웠는데 이건 정말 편해요. 다음엔 다른 라인도 사보려고요.,0
O1146,C0046,P0154,Cosmetics,2026-04-24,1,4,지성 피부인데 자극 없이 잘 맞았어요. 순하게 잘 맞아서 두 번째 구매입니다. 세라마이드 들어간 제품 찾고 있었는데 딱이네요. 재구매 의사 있습니다.,0
O1147,C0084,P0466,Healthwear,2026-04-24,1,5,워킹화로 매일 신고 있는데 발이 안 피곤해요. 재구매 의사 있습니다.,1
O1148,C0161,P0558,Healthwear,2026-04-24,1,4,워킹화로 매일 신고 있는데 발이 안 피곤해요. 배송 빠르고 포장도 꼼꼼해서 좋았어요. 가족한테도 추천했어요. 🥰,0
O1149,C0179,P0293,PC_Peripherals,2026-04-24,1,5,,0
O1150,C0187,P0095,Cosmetics,2026-04-24,2,4,건성 피부인데 자극 없이 잘 맞았어요. 판테놀 들어간 제품 찾고 있었는데 딱이네요. 다 쓰면 또 살 것 같아요. 👍🏻,1
O1151,C0185,P0095,Cosmetics,2026-04-25,1,5,좋아요,0
O1152,C0260,P0382,PC_Peripherals,2026-04-25,1,5,클릭음이 조용해서 사무실에서 쓰기 딱이에요. 채터링 때문에 바꿨는데 아주 만족합니다. 라방에서 싸게 사서 더 만족스러워요. 재구매 의사 있습니다.,0
O1153,C0021,P0518,Healthwear,2026-04-26,1,5,칼발이라 신발 고르기 어려웠는데 이건 정말 편해요. 다음엔 다른 라인도 사보려고요.,1
O1154,C0039,P0095,Cosmetics,2026-04-26,3,3,트러블 개선은 아직 잘 모르겠는데 발림성은 좋습니다. 가격 생각하면 용량이 살짝 아쉽네요.,0
O1155,C0058,P0530,Healthwear,2026-04-26,1,5,디자인도 예쁘고 어디에 매치해도 잘 어울립니다. 정사이즈로 딱 맞았어요. 가족한테도 추천했어요.,0
O1156,C0048,P0038,Cosmetics,2026-04-27,2,4,안티에이징 제품 여러 개 써봤는데 이게 제일 무난하고 좋네요. 발림성 좋고 흡수도 빨라서 아침에 쓰기 편해요. 쟁여두려고 하나 더 담았습니다.,0
O1157,C0062,P0128,Cosmetics,2026-04-27,1,5,유자추출물 들어간 제품 찾고 있었는데 딱이네요. 🥰,0
O1158,C0145,P0482,Healthwear,2026-04-27,1,4,디자인도 예쁘고 어디에 매치해도 잘 어울립니다.,0
O1159,C0181,P0430,Healthwear,2026-04-27,1,5,워킹화로 매일 신고 있는데 발이 안 피곤해요. 주문하고 다음날 바로 도착했네요.,0
O1160,C0195,P0512,Healthwear,2026-04-27,1,3,착화감은 괜찮은데 장시간보행 피로은 그대로예요. 재구매는 안 할 것 같아요.,0
O1161,C0288,P0216,PC_Peripherals,2026-04-27,1,4,2.4GHz 무선 체감이 확실하네요.,0
O1162,C0081,P0038,Cosmetics,2026-04-28,1,4,순하게 잘 맞아서 두 번째 구매입니다. 발림성 좋고 흡수도 빨라서 아침에 쓰기 편해요. 다음엔 다른 라인도 사보려고요.,1
O1163,C0146,P0221,PC_Peripherals,2026-04-28,2,5,선물용으로도 괜찮을 만큼 포장이 잘 돼서 왔어요. 클릭음이 조용해서 사무실에서 쓰기 딱이에요. 재구매 의사 있습니다.,1
O1164,C0191,P0466,Healthwear,2026-04-28,1,5,발볼넓음이라 신발 고르기 어려웠는데 이건 정말 편해요.,0
O1165,C0280,P0474,Healthwear,2026-04-28,1,5,칼발이라 신발 고르기 어려웠는데 이건 정말 편해요. 다 쓰면 또 살 것 같아요.,0
O1166,C0046,P0082,Cosmetics,2026-04-29,1,4,좋아요,0
O1167,C0190,P0169,Cosmetics,2026-04-29,2,5,무난하게 좋습니다,0
O1168,C0058,P0069,Cosmetics,2026-04-30,1,4,아보카도오일 들어간 제품 찾고 있었는데 딱이네요. 끈적임 없이 촉촉해서 여름에도 부담 없이 발라요. 발림성 좋고 흡수도 빨라서 아침에 쓰기 편해요. 라방에서 싸게 사서 더 만족스러워요. 재구매 의사 있습니다.,1
O1169,C0149,P0467,Healthwear,2026-04-30,1,4,굿굿,0
O1170,C0249,P0013,Cosmetics,2026-04-30,2,4,복합성 피부인데 자극 없이 잘 맞았어요. 색소침착 때문에 계속 고민이었는데 확실히 나아진 느낌입니다.,0
O1171,C0300,P0182,Cosmetics,2026-04-30,1,3,탄력저하 개선은 아직 잘 모르겠는데 발림성은 좋습니다. 가격 생각하면 용량이 살짝 아쉽네요. 다음엔 다른 제품 써보려고요.,0
O1172,C0154,P0188,Cosmetics,2026-05-01,1,3,가격 대비 아쉬움,1
O1173,C0196,P0547,Healthwear,2026-05-01,1,2,뒤꿈치까짐 때문에 샀는데 오히려 더 심해졌습니다. 뒤꿈치가 까져서 못 신겠어요.,0
O1174,C0171,P0503,Healthwear,2026-05-02,1,5,가볍고 통기성 좋아서 여름에 신기 좋네요. 다 쓰면 또 살 것 같아요. ❣️,0
O1175,C0249,P0169,Cosmetics,2026-05-02,3,5,좋아요,1
O1176,C0262,P0078,Cosmetics,2026-05-02,1,3,무난하게 쓰기 좋은데 드라마틱한 변화는 없어요. 가격 생각하면 좀 아쉽네요.,1
O1177,C0286,P0132,Cosmetics,2026-05-02,1,4,순하게 잘 맞아서 두 번째 구매입니다. 민감성 피부인데 자극 없이 잘 맞았어요. 진정 제품 여러 개 써봤는데 이게 제일 무난하고 좋네요. 👍🏻,0
O1178,C0034,P0092,Cosmetics,2026-05-03,2,5,끈적임 없이 촉촉해서 여름에도 부담 없이 발라요. 가족한테도 추천했어요. 😆,1
O1179,C0062,P0015,Cosmetics,2026-05-04,1,5,,0
O1180,C0180,P0169,Cosmetics,2026-05-04,1,5,끈적임 없이 촉촉해서 여름에도 부담 없이 발라요.,0
O1181,C0297,P0366,PC_Peripherals,2026-05-04,1,4,클릭음이 조용해서 사무실에서 쓰기 딱이에요. 👍,0
O1182,C0167,P0038,Cosmetics,2026-05-05,1,4,끈적임 없이 촉촉해서 여름에도 부담 없이 발라요. 복합성 피부인데 자극 없이 잘 맞았어요.,0
O1183,C0191,P0074,Cosmetics,2026-05-05,2,4,주문하고 다음날 바로 도착했네요. 복합성 피부인데 자극 없이 잘 맞았어요. 보습 제품 여러 개 써봤는데 이게 제일 무난하고 좋네요.,0
O1184,C0286,P0070,Cosmetics,2026-05-05,3,5,끈적임 없이 촉촉해서 여름에도 부담 없이 발라요. 순하게 잘 맞아서 두 번째 구매입니다.,0
O1185,C0300,P0169,Cosmetics,2026-05-05,1,5,미백 제품 여러 개 써봤는데 이게 제일 무난하고 좋네요. 🙂,0
O1186,C0089,P0013,Cosmetics,2026-05-06,2,5,건성 피부인데 자극 없이 잘 맞았어요. 다 쓰면 또 살 것 같아요.,0
O1187,C0115,P0154,Cosmetics,2026-05-06,1,5,만족합니다,0
O1188,C0297,P0449,Healthwear,2026-05-06,1,4,칼발이라 신발 고르기 어려웠는데 이건 정말 편해요. 포장 상태 깔끔하게 잘 왔습니다. 재구매 의사 있습니다. 😊,1
O1189,C0017,P0547,Healthwear,2026-05-07,1,4,무난하게 좋습니다,0
O1190,C0092,P0435,Healthwear,2026-05-07,1,1,,0
O1191,C0170,P0519,Healthwear,2026-05-07,1,5,뒤꿈치까짐 걱정 덜었습니다. 진작 살 걸 그랬어요. 쿠션감 좋아서 오래 걸어도 무릎이 편합니다. 🙂,0
O1192,C0286,P0036,Cosmetics,2026-05-07,2,4,굿굿,0
O1193,C0063,P0184,Cosmetics,2026-05-08,2,2,,0
O1194,C0147,P0482,Healthwear,2026-05-08,2,5,일상화로 매일 신고 있는데 발이 안 피곤해요. 배송 진짜 빨라요.,0
O1195,C0162,P0230,PC_Peripherals,2026-05-08,1,5,,0
O1196,C0239,P0345,PC_Peripherals,2026-05-08,2,3,성능은 괜찮은데 소프트웨어가 좀 불편하네요.,0
O1197,C0281,P0546,Healthwear,2026-05-08,1,4,쿠션감 좋아서 오래 걸어도 무릎이 편합니다. 디자인도 예쁘고 어디에 매치해도 잘 어울립니다. 가볍고 통기성 좋아서 여름에 신기 좋네요. 쟁여두려고 하나 더 담았습니다.,0
O1198,C0029,P0429,Healthwear,2026-05-09,1,5,런닝화로 매일 신고 있는데 발이 안 피곤해요.,1
O1199,C0017,P0433,Healthwear,2026-05-10,1,3,사이즈가 살짝 크게 나온 것 같아요. 반 사이즈 작게 사세요. 착화감은 괜찮은데 발땀은 그대로예요.,0
O1200,C0114,P0080,Cosmetics,2026-05-10,1,3,잡티 개선은 아직 잘 모르겠는데 발림성은 좋습니다. 복합성 피부라 걱정했는데 트러블은 안 났어요. 딱 그 정도입니다.,0
O1201,C0168,P0038,Cosmetics,2026-05-10,3,5,굿굿,0
O1202,C0175,P0129,Cosmetics,2026-05-10,3,3,각질 개선은 아직 잘 모르겠는데 발림성은 좋습니다. 가격 생각하면 용량이 살짝 아쉽네요. 무난하게 쓰기 좋은데 드라마틱한 변화는 없어요.,0
O1203,C0231,P0430,Healthwear,2026-05-10,1,5,미끄럼 걱정 덜었습니다. 진작 살 걸 그랬어요.,1
O1204,C0048,P0038,Cosmetics,2026-05-11,1,4,안티에이징 제품 여러 개 써봤는데 이게 제일 무난하고 좋네요. 쟁여두려고 하나 더 담았습니다.,0
O1205,C0224,P0038,Cosmetics,2026-05-11,1,4,좋아요,0
O1206,C0022,P0415,Healthwear,2026-05-12,1,4,가볍고 통기성 좋아서 여름에 신기 좋네요. 일상화로 매일 신고 있는데 발이 안 피곤해요. 발땀 걱정 덜었습니다. 진작 살 걸 그랬어요. 재구매 의사 있습니다.,1
O1207,C0107,P0590,Healthwear,2026-05-12,1,5,발볼넓음이라 신발 고르기 어려웠는데 이건 정말 편해요. 쟁여두려고 하나 더 담았습니다. 🙂,1
O1208,C0179,P0364,PC_Peripherals,2026-05-12,1,4,그립감 좋고 손목 피로가 확실히 덜합니다. 온보드 메모리 체감이 확실하네요. 재구매 의사 있습니다. 🙂,0
O1209,C0206,P0345,PC_Peripherals,2026-05-12,1,5,라방에서 싸게 사서 더 만족스러워요. 반응속도 빠르고 연결도 안정적이에요. 가벼워서 장시간 써도 부담 없습니다.,0
O1210,C0251,P0221,PC_Peripherals,2026-05-12,1,5,잘 쓰고 있어요,0
O1211,C0291,P0419,Healthwear,2026-05-12,1,5,발볼압박 걱정 덜었습니다. 진작 살 걸 그랬어요. 배송 빠르고 포장도 꼼꼼해서 좋았어요. 👍,1
O1212,C0186,P0091,Cosmetics,2026-05-14,2,2,건조함에는 전혀 변화가 없네요. 택배 박스 안에 완충재가 하나도 없더라고요.,0
O1213,C0208,P0526,Healthwear,2026-05-14,2,5,주문하고 다음날 바로 도착했네요. 쿠션감 좋아서 오래 걸어도 무릎이 편합니다. 농구화로 매일 신고 있는데 발이 안 피곤해요. 👍🏻,1
O1214,C0164,P0167,Cosmetics,2026-05-15,1,4,판테놀 들어간 제품 찾고 있었는데 딱이네요. 민감성 피부인데 자극 없이 잘 맞았어요. 쟁여두려고 하나 더 담았습니다. 😊,0
O1215,C0065,P0546,Healthwear,2026-05-16,1,5,디자인도 예쁘고 어디에 매치해도 잘 어울립니다. 가볍고 통기성 좋아서 여름에 신기 좋네요.,1
O1216,C0078,P0038,Cosmetics,2026-05-16,1,5,탄력저하 때문에 계속 고민이었는데 확실히 나아진 느낌입니다.,0
O1217,C0134,P0250,PC_Peripherals,2026-05-16,1,3,포장이 부실해서 아쉬웠습니다. 지연시간은 좀 나아졌는데 마감이 아쉽습니다.,1
O1218,C0151,P0526,Healthwear,2026-05-16,2,5,정사이즈로 딱 맞았어요. 발목불안 걱정 덜었습니다. 진작 살 걸 그랬어요. 👍,0
O1219,C0213,P0345,PC_Peripherals,2026-05-16,1,5,무게부담 때문에 바꿨는데 아주 만족합니다.,1
O1220,C0298,P0266,PC_Peripherals,2026-05-16,1,5,반응속도 빠르고 연결도 안정적이에요.,0
O1221,C0078,P0038,Cosmetics,2026-05-17,1,5,추천합니다,0
O1222,C0160,P0578,Healthwear,2026-05-17,1,5,배송 진짜 빨라요. 가볍고 통기성 좋아서 여름에 신기 좋네요. 평발이라 신발 고르기 어려웠는데 이건 정말 편해요.,1
O1223,C0017,P0526,Healthwear,2026-05-18,1,5,디자인도 예쁘고 어디에 매치해도 잘 어울립니다. 배송 빠르고 포장도 꼼꼼해서 좋았어요.,0
O1224,C0247,P0345,PC_Peripherals,2026-05-18,1,4,게이밍 마우스 중에 이 가격대에서 이 정도면 훌륭하죠. 가벼워서 장시간 써도 부담 없습니다. 그립감 좋고 손목 피로가 확실히 덜합니다. 😆,0
O1225,C0285,P0121,Cosmetics,2026-05-18,1,5,끈적임 없이 촉촉해서 여름에도 부담 없이 발라요. 지성 피부인데 자극 없이 잘 맞았어요. 다음엔 다른 라인도 사보려고요.,0
O1226,C0201,P0167,Cosmetics,2026-05-19,3,3,향은 호불호 갈릴 것 같아요. 반품 고민 중입니다.,1
O1227,C0218,P0037,Cosmetics,2026-05-19,1,4,아줄렌 들어간 제품 찾고 있었는데 딱이네요. 트러블 때문에 계속 고민이었는데 확실히 나아진 느낌입니다. 포장 상태 깔끔하게 잘 왔습니다.,0
O1228,C0138,P0066,Cosmetics,2026-05-20,1,4,굿굿,0
O1229,C0138,P0345,PC_Peripherals,2026-05-21,1,4,반응속도 빠르고 연결도 안정적이에요. 게이밍 마우스 중에 이 가격대에서 이 정도면 훌륭하죠. 라방에서 싸게 사서 더 만족스러워요. 가족한테도 추천했어요.,0
O1230,C0168,P0449,Healthwear,2026-05-21,1,4,라방에서 싸게 사서 더 만족스러워요. 발볼넓음이라 신발 고르기 어려웠는데 이건 정말 편해요. 정사이즈로 딱 맞았어요. 다 쓰면 또 살 것 같아요. 🙂,1
O1231,C0186,P0345,PC_Peripherals,2026-05-21,1,5,배송 진짜 빨라요. 클릭음이 조용해서 사무실에서 쓰기 딱이에요. 쟁여두려고 하나 더 담았습니다.,0
O1232,C0268,P0377,PC_Peripherals,2026-05-21,1,2,내구성 문제가 전혀 해결이 안 됩니다. 생각보다 무거워서 손목이 더 아파요.,1
O1233,C0089,P0551,Healthwear,2026-05-22,1,5,굿굿,0
O1234,C0100,P0567,Healthwear,2026-05-22,1,5,배송 빨라요 👍,1
O1235,C0167,P0038,Cosmetics,2026-05-22,3,4,발림성 좋고 흡수도 빨라서 아침에 쓰기 편해요.,0
O1236,C0179,P0176,Cosmetics,2026-05-22,1,1,쓰고 나서 오히려 트러블이 올라왔습니다.,1
O1237,C0189,P0482,Healthwear,2026-05-22,2,4,좋아요,1
O1238,C0196,P0515,Healthwear,2026-05-22,1,3,실물이 사진보다 좀 투박해요. 반품 고민 중입니다.,0
O1239,C0006,P0252,PC_Peripherals,2026-05-23,1,5,착용압박 때문에 바꿨는데 아주 만족합니다.,1
O1240,C0039,P0466,Healthwear,2026-05-23,1,5,정사이즈로 딱 맞았어요. 쿠션감 좋아서 오래 걸어도 무릎이 편합니다. 디자인도 예쁘고 어디에 매치해도 잘 어울립니다.,0
O1241,C0092,P0038,Cosmetics,2026-05-23,3,5,지성 피부인데 자극 없이 잘 맞았어요. 다 쓰면 또 살 것 같아요. 😆,0
O1242,C0196,P0326,PC_Peripherals,2026-05-23,1,5,가벼워서 장시간 써도 부담 없습니다. 타건소음 때문에 바꿨는데 아주 만족합니다. 포장 상태 깔끔하게 잘 왔습니다. 다 쓰면 또 살 것 같아요.,0
O1243,C0104,P0430,Healthwear,2026-05-24,1,5,디자인도 예쁘고 어디에 매치해도 잘 어울립니다. 쟁여두려고 하나 더 담았습니다.,0
O1244,C0120,P0037,Cosmetics,2026-05-24,1,5,끈적임 없이 촉촉해서 여름에도 부담 없이 발라요. 재구매 의사 있습니다.,0
O1245,C0185,P0038,Cosmetics,2026-05-24,3,5,배송 빠르고 포장도 꼼꼼해서 좋았어요. 안티에이징 제품 여러 개 써봤는데 이게 제일 무난하고 좋네요. 순하게 잘 맞아서 두 번째 구매입니다.,0
O1246,C0186,P0280,PC_Peripherals,2026-05-24,1,4,잘 쓰고 있어요,0
O1247,C0048,P0166,Cosmetics,2026-05-25,2,4,끈적임 없이 촉촉해서 여름에도 부담 없이 발라요.,0
O1248,C0133,P0531,Healthwear,2026-05-25,1,4,,0
O1249,C0173,P0018,Cosmetics,2026-05-25,1,3,가격 생각하면 용량이 살짝 아쉽네요. 무난하게 쓰기 좋은데 드라마틱한 변화는 없어요.,0
O1250,C0184,P0345,PC_Peripherals,2026-05-25,1,5,,0
O1251,C0241,P0038,Cosmetics,2026-05-25,2,3,무난하게 쓰기 좋은데 드라마틱한 변화는 없어요. 다크서클 개선은 아직 잘 모르겠는데 발림성은 좋습니다.,0
O1252,C0018,P0167,Cosmetics,2026-05-26,3,1,향이 너무 강해서 쓰기 힘들었습니다.,0
O1253,C0062,P0015,Cosmetics,2026-05-26,1,5,미백 제품 여러 개 써봤는데 이게 제일 무난하고 좋네요. 트라넥삼산 들어간 제품 찾고 있었는데 딱이네요. 다음엔 다른 라인도 사보려고요.,0
O1254,C0073,P0038,Cosmetics,2026-05-26,5,4,민감성 피부인데 자극 없이 잘 맞았어요. 배송 빠르고 포장도 꼼꼼해서 좋았어요. 가족한테도 추천했어요.,1
O1255,C0091,P0230,PC_Peripherals,2026-05-26,1,4,핫스왑 소켓 체감이 확실하네요. 반응속도 빠르고 연결도 안정적이에요. 클릭음이 조용해서 사무실에서 쓰기 딱이에요. 😆,1
O1256,C0285,P0515,Healthwear,2026-05-26,1,3,착화감은 괜찮은데 미끄럼은 그대로예요.,0
O1257,C0020,P0142,Cosmetics,2026-05-27,2,5,,0
O1258,C0031,P0038,Cosmetics,2026-05-27,2,5,포장 상태 깔끔하게 잘 왔습니다. 끈적임 없이 촉촉해서 여름에도 부담 없이 발라요. 다음엔 다른 라인도 사보려고요.,0
O1259,C0056,P0363,PC_Peripherals,2026-05-27,1,3,기능은 무난한데 특별할 건 없어요. 손 큰 편이라 사이즈가 살짝 작게 느껴져요.,0
O1260,C0224,P0038,Cosmetics,2026-05-28,3,5,가성비 좋네요,0
O1261,C0017,P0037,Cosmetics,2026-05-29,1,3,트러블 개선은 아직 잘 모르겠는데 발림성은 좋습니다. 배송이 생각보다 오래 걸렸네요.,0
O1262,C0072,P0027,Cosmetics,2026-05-29,3,4,여드름 때문에 계속 고민이었는데 확실히 나아진 느낌입니다.,1
O1263,C0094,P0038,Cosmetics,2026-05-29,1,5,배송 빨라요 👍,1
O1264,C0282,P0027,Cosmetics,2026-05-29,2,5,민감 때문에 계속 고민이었는데 확실히 나아진 느낌입니다. 😊,0
O1265,C0036,P0229,PC_Peripherals,2026-05-30,2,4,그립감 좋고 손목 피로가 확실히 덜합니다. 다음엔 다른 라인도 사보려고요.,0
O1266,C0103,P0038,Cosmetics,2026-05-30,1,4,만족합니다,0
O1267,C0212,P0046,Cosmetics,2026-05-30,1,5,포장 상태 깔끔하게 잘 왔습니다. 장벽손상 때문에 계속 고민이었는데 확실히 나아진 느낌입니다. 글리세린 들어간 제품 찾고 있었는데 딱이네요. 🙂,0
O1268,C0045,P0116,Cosmetics,2026-05-31,2,2,,0
O1269,C0144,P0469,Healthwear,2026-06-01,1,4,포장 상태 깔끔하게 잘 왔습니다. 런닝화로 매일 신고 있는데 발이 안 피곤해요.,1
O1270,C0206,P0087,Cosmetics,2026-06-01,2,5,추천합니다,0
O1271,C0033,P0327,PC_Peripherals,2026-06-02,1,4,무난하게 좋습니다,1
O1272,C0130,P0038,Cosmetics,2026-06-02,2,4,선물용으로도 괜찮을 만큼 포장이 잘 돼서 왔어요. 다크서클 때문에 계속 고민이었는데 확실히 나아진 느낌입니다.,0
O1273,C0036,P0503,Healthwear,2026-06-03,1,4,쿠션감 좋아서 오래 걸어도 무릎이 편합니다. 배송 진짜 빨라요. 쟁여두려고 하나 더 담았습니다.,1
O1274,C0212,P0254,PC_Peripherals,2026-06-03,2,5,가벼워서 장시간 써도 부담 없습니다. 2.4GHz 무선 체감이 확실하네요.,0
O1275,C0024,P0027,Cosmetics,2026-06-04,2,5,끈적임 없이 촉촉해서 여름에도 부담 없이 발라요. 피지과다 때문에 계속 고민이었는데 확실히 나아진 느낌입니다. 가족한테도 추천했어요.,1
O1276,C0241,P0038,Cosmetics,2026-06-04,5,5,안티에이징 제품 여러 개 써봤는데 이게 제일 무난하고 좋네요. 🙂,0
O1277,C0047,P0038,Cosmetics,2026-06-05,3,5,순하게 잘 맞아서 두 번째 구매입니다.,0
O1278,C0117,P0059,Cosmetics,2026-06-05,2,5,끈적임 없이 촉촉해서 여름에도 부담 없이 발라요. 보습 제품 여러 개 써봤는데 이게 제일 무난하고 좋네요. 라방에서 싸게 사서 더 만족스러워요. 다 쓰면 또 살 것 같아요.,0
O1279,C0288,P0289,PC_Peripherals,2026-06-05,1,4,무선 이어폰 중에 이 가격대에서 이 정도면 훌륭하죠. 라방에서 싸게 사서 더 만족스러워요.,0
O1280,C0025,P0417,Healthwear,2026-06-07,1,5,좋아요,1
O1281,C0227,P0193,Cosmetics,2026-06-07,1,4,알란토인 들어간 제품 찾고 있었는데 딱이네요. 트러블 때문에 계속 고민이었는데 확실히 나아진 느낌입니다. ❣️,1
O1282,C0241,P0195,Cosmetics,2026-06-07,1,5,판테놀 들어간 제품 찾고 있었는데 딱이네요. 👍🏻,0
O1283,C0281,P0236,PC_Peripherals,2026-06-07,1,3,,0
O1284,C0017,P0578,Healthwear,2026-06-08,1,5,가성비 좋네요,0
O1285,C0170,P0492,Healthwear,2026-06-08,1,5,디자인도 예쁘고 어디에 매치해도 잘 어울립니다.,0
